train_acc,train_loss,val_acc,val_loss
0.03612631578947369,4.3266344,0.0636,4.035775
0.08789473684210526,3.9216087,0.1116,3.7195706
0.12856842105263158,3.6800654,0.14600000000000002,3.566233
